profile,config_id,scenario,split,controller,alpha,seed,n,delay_bins,jobs,mean_resource_fraction,metric_status,metric_reason,p95_wait,p99_wait,selected_on_validation,weighted_event_approximation
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,0.01,1737,100,1,720000,0.9638541666666667,ok,,771.2650381090513,3016.739736743201,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,0.03,1737,100,1,720000,0.5158333333333334,ok,,1228.294044756499,5373.070628054432,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,0.1,1737,100,1,720000,0.43145833333333333,ok,,2314.2984810023545,9943.815902975066,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,0.3,1737,100,1,720000,0.3875,ok,,5778.2043446583575,16495.502417545922,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,1.0,1737,100,1,720000,0.34239583333333334,ok,,15510.250535825027,24286.254064836154,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,3.0,1737,100,1,720000,0.3126736111111111,ok,,21357.249863776495,33402.95428225497,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,100.0,1737,100,1,720000,0.2735416666666667,ok,,23940.660655518986,30056.316809979624,True,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,0.01,1737,100,1,720000,0.9377430555555556,ok,,937.2602692768185,4921.79311132443,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,0.03,1737,100,1,720000,0.5125,ok,,21263.49024013597,28865.929878537896,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,0.07498942093324558,1737,100,1,720000,0.3834722222222222,ok,,29378.979893093303,43148.993126213936,True,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,0.1,1737,100,1,720000,0.35732638888888885,ok,,32329.538788417925,38378.04461029928,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,0.3,1737,100,1,720000,0.2546527777777778,ok,,54068.42799989069,61217.059907187555,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,1.0,1737,100,1,720000,0.17875,ok,,94696.67957752735,105976.3758133217,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,3.0,1737,100,1,720000,0.13166666666666665,ok,,123838.74095951198,138077.79565480832,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,0.01,1737,100,1,720000,0.99375,ok,,639.6568847479932,2739.812401111484,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,0.03,1737,100,1,720000,0.9786458333333333,ok,,645.0677009836025,2721.626510519287,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,0.1,1737,100,1,720000,0.9369444444444445,ok,,661.4991262394249,2753.758277459721,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,0.3,1737,100,1,720000,0.9019444444444444,ok,,813.5426557656607,3017.68937798633,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,1.0,1737,100,1,720000,0.8433680555555556,ok,,1270.9099942191315,3849.2245137696464,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,3.0,1737,100,1,720000,0.8044791666666667,ok,,1527.1025196077267,4318.758995774588,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,100.0,1737,100,1,720000,0.7580208333333333,ok,,1895.7124181707995,6110.546584524071,True,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,0.01,1737,100,1,720000,0.9555902777777777,ok,,657.6340968188348,2720.7776507680082,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,0.03,1737,100,1,720000,0.41184027777777776,ok,,706.6817714042749,3472.323816410426,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,0.1,1737,100,1,720000,0.35541666666666666,ok,,717.0782865871256,3067.8006312364937,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,0.3,1737,100,1,720000,0.33444444444444443,ok,,728.7496876653132,4035.792846824461,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,1.0,1737,100,1,720000,0.3030208333333333,ok,,2655.41662802601,8334.44532915578,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,3.0,1737,100,1,720000,0.2921180555555556,ok,,1851.6342728749034,7596.338809260322,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,100.0,1737,100,1,720000,0.2814930555555556,ok,,2039.6838750457944,7836.285960302325,True,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,0.01,1735,100,1,720000,0.99375,ok,,586.1471195113126,2785.1582344884987,False,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,0.03,1735,100,1,720000,0.4184722222222222,ok,,54879.24046860782,63618.00238426877,False,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,0.1,1735,100,1,720000,0.34822916666666665,ok,,141808.27813581904,154586.6735925302,False,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,0.3,1735,100,1,720000,0.3297569444444444,ok,,195223.62251213737,213807.21631676206,False,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,1.0,1735,100,1,720000,0.3073611111111111,ok,,318647.05426940724,333604.1718458058,False,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,3.0,1735,100,1,720000,0.30246527777777776,ok,,310980.36633457884,316620.67158974323,False,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,100.0,1735,100,1,720000,0.2924305555555556,ok,,302572.5282736049,311327.75882940914,True,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,0.01,1735,100,1,720000,0.9638541666666667,ok,,700.3203216150524,3168.1596440608096,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,0.03,1735,100,1,720000,0.5158333333333334,ok,,1182.4961056365091,4911.744022716571,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,0.1,1735,100,1,720000,0.43145833333333333,ok,,1656.2114149627573,6472.573965210339,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,0.3,1735,100,1,720000,0.3875,ok,,3211.0217530097493,9030.678982624484,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,1.0,1735,100,1,720000,0.34239583333333334,ok,,7711.333285854411,11259.40136501231,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,3.0,1735,100,1,720000,0.3126736111111111,ok,,8360.230220506262,11462.183480558822,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,100.0,1735,100,1,720000,0.2735416666666667,ok,,15323.248559142954,22170.774947443842,True,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,0.01,1735,100,1,720000,0.9377430555555556,ok,,1027.5252526248873,5535.469506786157,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,0.03,1735,100,1,720000,0.5125,ok,,21563.86134333132,29335.36386630471,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,0.07498942093324558,1735,100,1,720000,0.3834722222222222,ok,,30804.935572304035,43534.537038158865,True,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,0.1,1735,100,1,720000,0.35732638888888885,ok,,32470.072752369157,48440.593589928845,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,0.3,1735,100,1,720000,0.2546527777777778,ok,,52453.40054729022,82887.40869838414,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,1.0,1735,100,1,720000,0.17875,ok,,69744.2018997595,128556.75799416087,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,3.0,1735,100,1,720000,0.13166666666666665,ok,,119209.77828221272,128880.59130454822,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,0.01,1735,100,1,720000,0.99375,ok,,586.1471195113126,2785.1582344884987,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,0.03,1735,100,1,720000,0.9786458333333333,ok,,586.8276416085649,2775.9508239002053,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,0.1,1735,100,1,720000,0.9369444444444445,ok,,619.3565788177084,2896.933216709907,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,0.3,1735,100,1,720000,0.9019444444444444,ok,,751.7406124624785,2993.640317527803,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,1.0,1735,100,1,720000,0.8433680555555556,ok,,1186.5590367217715,3966.0378520015597,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,3.0,1735,100,1,720000,0.8044791666666667,ok,,1594.3280297469541,5168.201653033474,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,100.0,1735,100,1,720000,0.7580208333333333,ok,,1992.9735555392663,6202.691771330675,True,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,0.01,1735,100,1,720000,0.9555902777777777,ok,,601.96324710869,2778.6721297280915,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,0.03,1735,100,1,720000,0.41184027777777776,ok,,632.9923371594598,2811.6024990709457,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,0.1,1735,100,1,720000,0.35541666666666666,ok,,651.7295110735799,3383.82848761956,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,0.3,1735,100,1,720000,0.33444444444444443,ok,,713.7195496254898,3824.8699869262573,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,1.0,1735,100,1,720000,0.3030208333333333,ok,,1071.744176793015,4770.711731957058,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,3.0,1735,100,1,720000,0.2921180555555556,ok,,1419.5150962388745,4588.710647045304,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,100.0,1735,100,1,720000,0.2814930555555556,ok,,2574.4595447494094,6944.916243103566,True,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,0.01,1736,100,1,720000,0.99375,ok,,545.2804787274814,2449.4627537587544,False,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,0.03,1736,100,1,720000,0.4184722222222222,ok,,52606.667995989854,65195.289358848124,False,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,0.1,1736,100,1,720000,0.34822916666666665,ok,,141755.51344678784,158040.88091886527,False,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,0.3,1736,100,1,720000,0.3297569444444444,ok,,203836.71355239846,216931.87767682524,False,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,1.0,1736,100,1,720000,0.3073611111111111,ok,,298831.2805476424,310865.2809109828,False,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,3.0,1736,100,1,720000,0.30246527777777776,ok,,310773.73477707093,322416.648512988,False,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,100.0,1736,100,1,720000,0.2924305555555556,ok,,304497.348352468,309415.22790152783,True,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,0.01,1736,100,1,720000,0.9638541666666667,ok,,649.8732904833549,2885.289202493345,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,0.03,1736,100,1,720000,0.5158333333333334,ok,,1066.5419035127743,4484.223835632783,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,0.1,1736,100,1,720000,0.43145833333333333,ok,,1616.0770687848308,6626.037212840372,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,0.3,1736,100,1,720000,0.3875,ok,,3138.7501792220205,11970.174809668568,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,1.0,1736,100,1,720000,0.34239583333333334,ok,,7473.956706542939,22717.26000690009,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,3.0,1736,100,1,720000,0.3126736111111111,ok,,9733.843855202427,18137.850691629363,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,100.0,1736,100,1,720000,0.2735416666666667,ok,,15280.019272050993,21408.464096428263,True,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,0.01,1736,100,1,720000,0.9377430555555556,ok,,1024.8735925777537,4962.453185523165,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,0.03,1736,100,1,720000,0.5125,ok,,21404.686120431033,27341.393193190317,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,0.07498942093324558,1736,100,1,720000,0.3834722222222222,ok,,31844.476008833986,40396.71330908503,True,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,0.1,1736,100,1,720000,0.35732638888888885,ok,,31594.34237298958,39562.66052612455,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,0.3,1736,100,1,720000,0.2546527777777778,ok,,52199.58960568285,60723.93589719053,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,1.0,1736,100,1,720000,0.17875,ok,,100006.5721302215,130818.21738794302,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,3.0,1736,100,1,720000,0.13166666666666665,ok,,126686.56680277268,137988.89970454236,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,0.01,1736,100,1,720000,0.99375,ok,,545.2804787274814,2449.4627537587544,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,0.03,1736,100,1,720000,0.9786458333333333,ok,,551.5684442423116,2553.3467885483046,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,0.1,1736,100,1,720000,0.9369444444444445,ok,,589.1830420655856,2652.633478277325,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,0.3,1736,100,1,720000,0.9019444444444444,ok,,711.1768189933906,2642.07334739366,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,1.0,1736,100,1,720000,0.8433680555555556,ok,,1151.1223673648406,3877.663245570744,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,3.0,1736,100,1,720000,0.8044791666666667,ok,,1454.8939464437403,4959.0948304362,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,100.0,1736,100,1,720000,0.7580208333333333,ok,,1928.422598757328,5967.206201210781,True,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,0.01,1736,100,1,720000,0.9555902777777777,ok,,547.8004583784424,2527.7589897288153,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,0.03,1736,100,1,720000,0.41184027777777776,ok,,602.576854961603,3051.4515757507224,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,0.1,1736,100,1,720000,0.35541666666666666,ok,,595.8982405833675,3252.684577766229,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,0.3,1736,100,1,720000,0.33444444444444443,ok,,640.832217743126,2266.900298021263,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,1.0,1736,100,1,720000,0.3030208333333333,ok,,1171.097313272934,4371.926373311153,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,3.0,1736,100,1,720000,0.2921180555555556,ok,,2177.636498790723,5144.969630719117,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,100.0,1736,100,1,720000,0.2814930555555556,ok,,3451.120023166609,7130.2047638956565,True,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,0.01,1738,100,1,720000,0.99375,ok,,681.3704930646135,2772.8010866140417,False,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,0.03,1738,100,1,720000,0.4184722222222222,ok,,53274.837501549926,67669.79404958672,False,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,0.1,1738,100,1,720000,0.34822916666666665,ok,,143285.20657580905,153402.40039664388,False,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,0.3,1738,100,1,720000,0.3297569444444444,ok,,193797.14709646857,221038.57845780684,False,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,1.0,1738,100,1,720000,0.3073611111111111,ok,,301671.651263156,309601.85391589964,False,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,3.0,1738,100,1,720000,0.30246527777777776,ok,,305789.64448020264,321122.81798663567,False,True
paper,paper-pareto-n100-d1,high_volume,test,seasonal_mf_mpc,100.0,1738,100,1,720000,0.2924305555555556,ok,,314681.6677454459,329964.7379706112,True,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,0.01,1738,100,1,720000,0.9638541666666667,ok,,855.8971511297908,3412.903441890802,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,0.03,1738,100,1,720000,0.5158333333333334,ok,,1236.1038827467303,5033.53978751482,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,0.1,1738,100,1,720000,0.43145833333333333,ok,,1962.614059675838,7068.9593958266505,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,0.3,1738,100,1,720000,0.3875,ok,,3685.0409601033093,9663.757768997468,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,1.0,1738,100,1,720000,0.34239583333333334,ok,,10172.945290807978,20159.639385732913,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,3.0,1738,100,1,720000,0.3126736111111111,ok,,8757.436698285817,22288.290957022466,False,True
paper,paper-pareto-n100-d1,high_volume,test,ewma_mf_mpc,100.0,1738,100,1,720000,0.2735416666666667,ok,,13610.237605221113,19722.630515236917,True,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,0.01,1738,100,1,720000,0.9377430555555556,ok,,1052.5279038920678,5327.187239084278,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,0.03,1738,100,1,720000,0.5125,ok,,21541.985996008258,28850.256255021704,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,0.07498942093324558,1738,100,1,720000,0.3834722222222222,ok,,31557.405559049424,39303.52401623719,True,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,0.1,1738,100,1,720000,0.35732638888888885,ok,,33268.047345471525,46876.80373760816,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,0.3,1738,100,1,720000,0.2546527777777778,ok,,54517.562214573234,68230.42867823147,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,1.0,1738,100,1,720000,0.17875,ok,,105372.46902604429,118120.12621172464,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_mean_mf_mpc,3.0,1738,100,1,720000,0.13166666666666665,ok,,139607.67329181798,152046.21705486393,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,0.01,1738,100,1,720000,0.99375,ok,,681.3704930646135,2772.8010866140417,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,0.03,1738,100,1,720000,0.9786458333333333,ok,,692.3906969830791,2917.4075315640052,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,0.1,1738,100,1,720000,0.9369444444444445,ok,,735.5172356792235,2841.8551093733618,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,0.3,1738,100,1,720000,0.9019444444444444,ok,,851.5300389867621,3040.905820141123,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,1.0,1738,100,1,720000,0.8433680555555556,ok,,1253.1311188414952,3959.4949329575957,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,3.0,1738,100,1,720000,0.8044791666666667,ok,,1609.1145515970918,5266.587351371662,False,True
paper,paper-pareto-n100-d1,high_volume,test,gp_ucb_mf_mpc,100.0,1738,100,1,720000,0.7580208333333333,ok,,1993.6671966128954,6597.695910686126,True,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,0.01,1738,100,1,720000,0.9555902777777777,ok,,707.7584930967878,2796.3070825024215,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,0.03,1738,100,1,720000,0.41184027777777776,ok,,747.1022844408793,3699.512382419729,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,0.1,1738,100,1,720000,0.35541666666666666,ok,,727.229801816637,2949.674775660717,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,0.3,1738,100,1,720000,0.33444444444444443,ok,,801.8740089931014,3744.726408644722,False,True
paper,paper-pareto-n100-d1,high_volume,test,oracle_mf_mpc,1.0,1738,100,1,720000,0.3030208333333333,ok,,1062.4394738983206,3701.8764844756865,False,True
